0,0,3.0268e-43
-3.35064e+30,0.00456376,-3.35052e+30
-3.45375e+30,0.00421579,-3.45363e+30
-7.18059e+30,0.000331356,-7.18034e+30
-2.2998e+30,0.0125119,-2.29972e+30
-2.31966e+30,0.0125927,-2.31958e+30
-3.45375e+30,0.00421579,-3.45363e+30
-1.71666e+30,0.0188631,-1.7166e+30
-1.68908e+30,0.0174227,-1.68902e+30
-2.31966e+30,0.0125927,-2.31958e+30
-1.37906e+30,-0.00849804,-1.37901e+30
-1.39077e+30,-0.00779398,-1.39073e+30
-1.68908e+30,0.0174227,-1.68902e+30
-1.77919e+30,-0.00497458,-1.77913e+30
-1.80719e+30,-0.00497999,-1.80713e+30
-1.39077e+30,-0.00779398,-1.39073e+30
-3.44883e+30,0.000229708,-3.44871e+30
-3.60271e+30,0.000507478,-3.60258e+30
-1.80719e+30,-0.00497999,-1.80713e+30
-8.16163e+30,0.0037202,-8.16135e+30
-8.64777e+30,0.00385463,-8.64747e+30
-3.60271e+30,0.000507478,-3.60258e+30
-6.57022e+31,0.00593935,-6.56999e+31
-9.22242e+31,0.00605127,-9.2221e+31
-8.64777e+30,0.00385463,-8.64747e+30
0,0,0
0,0,0
-9.22242e+31,0.00605127,-9.2221e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-3.50486e+31,-0.00128882,-3.50474e+31
-4.43967e+31,-0.00136315,-4.43952e+31
0,0,0
-6.51191e+30,0.000591368,-6.51168e+30
-6.84286e+30,0.000454325,-6.84262e+30
-4.43967e+31,-0.00136315,-4.43952e+31
-3.25052e+30,0.00494586,-3.25041e+30
-3.35064e+30,0.00456376,-3.35052e+30
-6.84286e+30,0.000454325,-6.84262e+30
-2.27813e+30,0.0123396,-2.27805e+30
-2.2998e+30,0.0125119,-2.29972e+30
-3.35064e+30,0.00456376,-3.35052e+30
-1.74847e+30,0.0204099,-1.74841e+30
-1.71666e+30,0.0188631,-1.7166e+30
-2.2998e+30,0.0125119,-2.29972e+30
-1.36766e+30,-0.00921383,-1.36761e+30
-1.37906e+30,-0.00849804,-1.37901e+30
-1.71666e+30,0.0188631,-1.7166e+30
-1.75255e+30,-0.00492435,-1.75249e+30
-1.77919e+30,-0.00497458,-1.77913e+30
-1.37906e+30,-0.00849804,-1.37901e+30
-3.29829e+30,-7.04238e-05,-3.29818e+30
-3.44883e+30,0.000229708,-3.44871e+30
-1.77919e+30,-0.00497458,-1.77913e+30
-7.68592e+30,0.00357204,-7.68565e+30
-8.16163e+30,0.0037202,-8.16135e+30
-3.44883e+30,0.000229708,-3.44871e+30
-4.92566e+31,0.00581477,-4.92549e+31
-6.57022e+31,0.00593935,-6.56999e+31
-8.16163e+30,0.0037202,-8.16135e+30
0,0,0
0,0,0
-6.57022e+31,0.00593935,-6.56999e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.92718e+31,-0.00122021,-2.92708e+31
-3.50486e+31,-0.00128882,-3.50474e+31
0,0,0
-6.24245e+30,0.000718204,-6.24223e+30
-6.51191e+30,0.000591368,-6.51168e+30
-3.50486e+31,-0.00128882,-3.50474e+31
-3.17026e+30,0.0052929,-3.17015e+30
-3.25052e+30,0.00494586,-3.25041e+30
-6.51191e+30,0.000591368,-6.51168e+30
-2.25874e+30,0.0121172,-2.25867e+30
-2.27813e+30,0.0123396,-2.27805e+30
-3.25052e+30,0.00494586,-3.25041e+30
-1.77864e+30,0.0217835,-1.77858e+30
-1.74847e+30,0.0204099,-1.74841e+30
-2.27813e+30,0.0123396,-2.27805e+30
-1.35844e+30,-0.00982158,-1.3584e+30
-1.36766e+30,-0.00921383,-1.36761e+30
-1.74847e+30,0.0204099,-1.74841e+30
-1.7314e+30,-0.00484154,-1.73134e+30
-1.75255e+30,-0.00492435,-1.75249e+30
-1.36766e+30,-0.00921383,-1.36761e+30
-3.17454e+30,-0.000341262,-3.17443e+30
-3.29829e+30,-7.04238e-05,-3.29818e+30
-1.75255e+30,-0.00492435,-1.75249e+30
-7.29396e+30,0.00343495,-7.29371e+30
-7.68592e+30,0.00357204,-7.68565e+30
-3.29829e+30,-7.04238e-05,-3.29818e+30
-3.96349e+31,0.00569843,-3.96335e+31
-4.92566e+31,0.00581477,-4.92549e+31
-7.68592e+30,0.00357204,-7.68565e+30
0,0,0
0,0,0
-4.92566e+31,0.00581477,-4.92549e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.5958e+31,-0.00116688,-2.59571e+31
-2.92718e+31,-0.00122021,-2.92708e+31
0,0,0
-6.05383e+30,0.000815635,-6.05362e+30
-6.24245e+30,0.000718204,-6.24223e+30
-2.92718e+31,-0.00122021,-2.92708e+31
-3.11479e+30,0.00555593,-3.11468e+30
-3.17026e+30,0.0052929,-3.17015e+30
-6.24245e+30,0.000718204,-6.24223e+30
-2.24369e+30,0.0119093,-2.24361e+30
-2.25874e+30,0.0121172,-2.25867e+30
-3.17026e+30,0.0052929,-3.17015e+30
-1.80203e+30,0.0227998,-1.80196e+30
-1.77864e+30,0.0217835,-1.77858e+30
-2.25874e+30,0.0121172,-2.25867e+30
-1.35208e+30,-0.0102589,-1.35204e+30
-1.35844e+30,-0.00982158,-1.3584e+30
-1.77864e+30,0.0217835,-1.77858e+30
-1.71692e+30,-0.00475597,-1.71686e+30
-1.7314e+30,-0.00484154,-1.73134e+30
-1.35844e+30,-0.00982158,-1.3584e+30
-3.08674e+30,-0.000547878,-3.08663e+30
-3.17454e+30,-0.000341262,-3.17443e+30
-1.7314e+30,-0.00484154,-1.73134e+30
-7.0154e+30,0.00332798,-7.01516e+30
-7.29396e+30,0.00343495,-7.29371e+30
-3.17454e+30,-0.000341262,-3.17443e+30
-3.41989e+31,0.00560648,-3.41977e+31
-3.96349e+31,0.00569843,-3.96335e+31
-7.29396e+30,0.00343495,-7.29371e+30
0,0,0
0,0,0
-3.96349e+31,0.00569843,-3.96335e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.43673e+31,-0.00113658,-2.43665e+31
-2.5958e+31,-0.00116688,-2.59571e+31
0,0,0
-5.95442e+30,0.000872093,-5.95422e+30
-6.05383e+30,0.000815635,-6.05362e+30
-2.5958e+31,-0.00116688,-2.59571e+31
-3.08427e+30,0.0057044,-3.08416e+30
-3.11479e+30,0.00555593,-3.11468e+30
-6.05383e+30,0.000815635,-6.05362e+30
-2.23524e+30,0.0117766,-2.23517e+30
-2.24369e+30,0.0119093,-2.24361e+30
-3.11479e+30,0.00555593,-3.11468e+30
-1.81558e+30,0.0233714,-1.81551e+30
-1.80203e+30,0.0227998,-1.80196e+30
-2.24369e+30,0.0119093,-2.24361e+30
-1.3485e+30,-0.0105142,-1.34845e+30
-1.35208e+30,-0.0102589,-1.35204e+30
-1.80203e+30,0.0227998,-1.80196e+30
-1.70883e+30,-0.00469548,-1.70878e+30
-1.71692e+30,-0.00475597,-1.71686e+30
-1.35208e+30,-0.0102589,-1.35204e+30
-3.03613e+30,-0.000672858,-3.03602e+30
-3.08674e+30,-0.000547878,-3.08663e+30
-1.71692e+30,-0.00475597,-1.71686e+30
-6.85365e+30,0.00326162,-6.85341e+30
-7.0154e+30,0.00332798,-7.01516e+30
-3.08674e+30,-0.000547878,-3.08663e+30
-3.14393e+31,0.00554887,-3.14382e+31
-3.41989e+31,0.00560648,-3.41977e+31
-7.0154e+30,0.00332798,-7.01516e+30
0,0,0
0,0,0
-3.41989e+31,0.00560648,-3.41977e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.41455e+31,-0.00113057,-2.41447e+31
-2.43673e+31,-0.00113658,-2.43665e+31
0,0,0
-5.93492e+30,0.000881848,-5.93471e+30
-5.95442e+30,0.000872093,-5.95422e+30
-2.43673e+31,-0.00113658,-2.43665e+31
-3.07923e+30,0.00573205,-3.07912e+30
-3.08427e+30,0.0057044,-3.08416e+30
-5.95442e+30,0.000872093,-5.95422e+30
-2.23372e+30,0.011752,-2.23364e+30
-2.23524e+30,0.0117766,-2.23517e+30
-3.08427e+30,0.0057044,-3.08416e+30
-1.81789e+30,0.0234674,-1.81783e+30
-1.81558e+30,0.0233714,-1.81551e+30
-2.23524e+30,0.0117766,-2.23517e+30
-1.34744e+30,-0.0105894,-1.3474e+30
-1.3485e+30,-0.0105142,-1.34845e+30
-1.81558e+30,0.0233714,-1.81551e+30
-1.70652e+30,-0.00467647,-1.70646e+30
-1.70883e+30,-0.00469548,-1.70878e+30
-1.3485e+30,-0.0105142,-1.34845e+30
-3.02154e+30,-0.000709845,-3.02144e+30
-3.03613e+30,-0.000672858,-3.03602e+30
-1.70883e+30,-0.00469548,-1.70878e+30
-6.80526e+30,0.00324116,-6.80503e+30
-6.85365e+30,0.00326162,-6.85341e+30
-3.03613e+30,-0.000672858,-3.03602e+30
-3.06197e+31,0.00552975,-3.06187e+31
-3.14393e+31,0.00554887,-3.14382e+31
-6.85365e+30,0.00326162,-6.85341e+30
0,0,0
0,0,0
-3.14393e+31,0.00554887,-3.14382e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.52507e+31,-0.00115381,-2.52498e+31
-2.41455e+31,-0.00113057,-2.41447e+31
0,0,0
-6.00468e+30,0.000841749,-6.00447e+30
-5.93492e+30,0.000881848,-5.93471e+30
-2.41455e+31,-0.00113057,-2.41447e+31
-3.09911e+30,0.00563056,-3.099e+30
-3.07923e+30,0.00573205,-3.07912e+30
-5.93492e+30,0.000881848,-5.93471e+30
-2.23964e+30,0.0118415,-2.23957e+30
-2.23372e+30,0.011752,-2.23364e+30
-3.07923e+30,0.00573205,-3.07912e+30
-1.80869e+30,0.0230818,-1.80863e+30
-1.81789e+30,0.0234674,-1.81783e+30
-2.23372e+30,0.011752,-2.23364e+30
-1.34886e+30,-0.0104889,-1.34881e+30
-1.34744e+30,-0.0105894,-1.3474e+30
-1.81789e+30,0.0234674,-1.81783e+30
-1.70995e+30,-0.00470449,-1.70989e+30
-1.70652e+30,-0.00467647,-1.70646e+30
-1.34744e+30,-0.0105894,-1.3474e+30
-3.04229e+30,-0.000657264,-3.04218e+30
-3.02154e+30,-0.000709845,-3.02144e+30
-1.70652e+30,-0.00467647,-1.70646e+30
-6.86759e+30,0.0032675,-6.86735e+30
-6.80526e+30,0.00324116,-6.80503e+30
-3.02154e+30,-0.000709845,-3.02144e+30
-3.15292e+31,0.00555073,-3.15281e+31
-3.06197e+31,0.00552975,-3.06187e+31
-6.80526e+30,0.00324116,-6.80503e+30
0,0,0
0,0,0
-3.06197e+31,0.00552975,-3.06187e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.7998e+31,-0.00120187,-2.7997e+31
-2.52507e+31,-0.00115381,-2.52498e+31
0,0,0
-6.16672e+30,0.000758905,-6.1665e+30
-6.00468e+30,0.000841749,-6.00447e+30
-2.52507e+31,-0.00115381,-2.52498e+31
-3.1452e+30,0.00540928,-3.14509e+30
-3.09911e+30,0.00563056,-3.099e+30
-6.00468e+30,0.000841749,-6.00447e+30
-2.25195e+30,0.0120244,-2.25188e+30
-2.23964e+30,0.0118415,-2.23957e+30
-3.09911e+30,0.00563056,-3.099e+30
-1.78848e+30,0.0222152,-1.78842e+30
-1.80869e+30,0.0230818,-1.80863e+30
-2.23964e+30,0.0118415,-2.23957e+30
-1.35286e+30,-0.0102034,-1.35281e+30
-1.34886e+30,-0.0104889,-1.34881e+30
-1.80869e+30,0.0230818,-1.80863e+30
-1.71935e+30,-0.00477243,-1.71929e+30
-1.70995e+30,-0.00470449,-1.70989e+30
-1.34886e+30,-0.0104889,-1.34881e+30
-3.09982e+30,-0.000516308,-3.09971e+30
-3.04229e+30,-0.000657264,-3.04218e+30
-1.70995e+30,-0.00470449,-1.70989e+30
-7.04418e+30,0.00333941,-7.04393e+30
-6.86759e+30,0.0032675,-6.86735e+30
-3.04229e+30,-0.000657264,-3.04218e+30
-3.44038e+31,0.00561036,-3.44026e+31
-3.15292e+31,0.00555073,-3.15281e+31
-6.86759e+30,0.0032675,-6.86735e+30
0,0,0
0,0,0
-3.15292e+31,0.00555073,-3.15281e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-3.32153e+31,-0.00127079,-3.32141e+31
-2.7998e+31,-0.00120187,-2.7997e+31
0,0,0
-6.42374e+30,0.000632275,-6.42351e+30
-6.16672e+30,0.000758905,-6.1665e+30
-2.7998e+31,-0.00120187,-2.7997e+31
-3.22041e+30,0.00507186,-3.2203e+30
-3.1452e+30,0.00540928,-3.14509e+30
-6.16672e+30,0.000758905,-6.1665e+30
-2.27069e+30,0.0122582,-2.27061e+30
-2.25195e+30,0.0120244,-2.25188e+30
-3.1452e+30,0.00540928,-3.14509e+30
-1.75893e+30,0.0208963,-1.75887e+30
-1.78848e+30,0.0222152,-1.78842e+30
-2.25195e+30,0.0120244,-2.25188e+30
-1.35989e+30,-0.00972544,-1.35984e+30
-1.35286e+30,-0.0102034,-1.35281e+30
-1.78848e+30,0.0222152,-1.78842e+30
-1.73561e+30,-0.00486163,-1.73555e+30
-1.71935e+30,-0.00477243,-1.71929e+30
-1.35286e+30,-0.0102034,-1.35281e+30
-3.19597e+30,-0.00029267,-3.19586e+30
-3.09982e+30,-0.000516308,-3.09971e+30
-1.71935e+30,-0.00477243,-1.71929e+30
-7.34018e+30,0.00345192,-7.33992e+30
-7.04418e+30,0.00333941,-7.04393e+30
-3.09982e+30,-0.000516308,-3.09971e+30
-4.00181e+31,0.00570418,-4.00167e+31
-3.44038e+31,0.00561036,-3.44026e+31
-7.04418e+30,0.00333941,-7.04393e+30
0,0,0
0,0,0
-3.44038e+31,0.00561036,-3.44026e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-4.2701e+31,-0.00135145,-4.26995e+31
-3.32153e+31,-0.00127079,-3.32141e+31
0,0,0
-6.7753e+30,0.000481022,-6.77506e+30
-6.42374e+30,0.000632275,-6.42351e+30
-3.32153e+31,-0.00127079,-3.32141e+31
-3.32556e+30,0.00465947,-3.32544e+30
-3.22041e+30,0.00507186,-3.2203e+30
-6.42374e+30,0.000632275,-6.42351e+30
-2.29396e+30,0.0124724,-2.29388e+30
-2.27069e+30,0.0122582,-2.27061e+30
-3.22041e+30,0.00507186,-3.2203e+30
-1.72384e+30,0.0192234,-1.72378e+30
-1.75893e+30,0.0208963,-1.75887e+30
-2.27069e+30,0.0122582,-2.27061e+30
-1.37003e+30,-0.00906497,-1.36998e+30
-1.35989e+30,-0.00972544,-1.35984e+30
-1.75893e+30,0.0208963,-1.75887e+30
-1.75917e+30,-0.0049416,-1.75911e+30
-1.73561e+30,-0.00486163,-1.73555e+30
-1.35989e+30,-0.00972544,-1.35984e+30
-3.33007e+30,-4.39035e-06,-3.32996e+30
-3.19597e+30,-0.00029267,-3.19586e+30
-1.73561e+30,-0.00486163,-1.73555e+30
-7.7529e+30,0.00359394,-7.75263e+30
-7.34018e+30,0.00345192,-7.33992e+30
-3.19597e+30,-0.00029267,-3.19586e+30
-4.99596e+31,0.00582161,-4.99579e+31
-4.00181e+31,0.00570418,-4.00167e+31
-7.34018e+30,0.00345192,-7.33992e+30
0,0,0
0,0,0
-4.00181e+31,0.00570418,-4.00167e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-6.01894e+31,-0.00143433,-6.01873e+31
-4.2701e+31,-0.00135145,-4.26995e+31
0,0,0
-7.20079e+30,0.000323016,-7.20054e+30
-6.7753e+30,0.000481022,-6.77506e+30
-4.2701e+31,-0.00135145,-4.26995e+31
-3.45434e+30,0.00421314,-3.45422e+30
-3.32556e+30,0.00465947,-3.32544e+30
-6.7753e+30,0.000481022,-6.77506e+30
-2.31906e+30,0.012592,-2.31898e+30
-2.29396e+30,0.0124724,-2.29388e+30
-3.32556e+30,0.00465947,-3.32544e+30
-1.68871e+30,0.0174029,-1.68865e+30
-1.72384e+30,0.0192234,-1.72378e+30
-2.29396e+30,0.0124724,-2.29388e+30
-1.38261e+30,-0.00828152,-1.38256e+30
-1.37003e+30,-0.00906497,-1.36998e+30
-1.72384e+30,0.0192234,-1.72378e+30
-1.78898e+30,-0.00498128,-1.78892e+30
-1.75917e+30,-0.0049416,-1.75911e+30
-1.37003e+30,-0.00906497,-1.36998e+30
-3.49305e+30,0.000312557,-3.49293e+30
-3.33007e+30,-4.39035e-06,-3.32996e+30
-1.75917e+30,-0.0049416,-1.75911e+30
-8.25316e+30,0.00374677,-8.25287e+30
-7.7529e+30,0.00359394,-7.75263e+30
-3.33007e+30,-4.39035e-06,-3.32996e+30
-6.70556e+31,0.00594695,-6.70533e+31
-4.99596e+31,0.00582161,-4.99579e+31
-7.7529e+30,0.00359394,-7.75263e+30
0,0,0
0,0,0
-4.99596e+31,0.00582161,-4.99579e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-9.27016e+31,-0.00150127,-9.26984e+31
-6.01894e+31,-0.00143433,-6.01873e+31
0,0,0
-7.63702e+30,0.000186185,-7.63675e+30
-7.20079e+30,0.000323016,-7.20054e+30
-6.01894e+31,-0.00143433,-6.01873e+31
-3.58792e+30,0.00381782,-3.58779e+30
-3.45434e+30,0.00421314,-3.45422e+30
-7.20079e+30,0.000323016,-7.20054e+30
-2.3419e+30,0.012586,-2.34182e+30
-2.31906e+30,0.012592,-2.31898e+30
-3.45434e+30,0.00421314,-3.45422e+30
-1.65958e+30,0.0157402,-1.65952e+30
-1.68871e+30,0.0174029,-1.68865e+30
-2.31906e+30,0.012592,-2.31898e+30
-1.39563e+30,-0.00750872,-1.39558e+30
-1.38261e+30,-0.00828152,-1.38256e+30
-1.68871e+30,0.0174029,-1.68865e+30
-1.82059e+30,-0.00497014,-1.82052e+30
-1.78898e+30,-0.00498128,-1.78892e+30
-1.38261e+30,-0.00828152,-1.38256e+30
-3.66012e+30,0.000604706,-3.66e+30
-3.49305e+30,0.000312557,-3.49293e+30
-1.78898e+30,-0.00498128,-1.78892e+30
-8.76469e+30,0.00388473,-8.76439e+30
-8.25316e+30,0.00374677,-8.25287e+30
-3.49305e+30,0.000312557,-3.49293e+30
-9.4946e+31,0.00605931,-9.49427e+31
-6.70556e+31,0.00594695,-6.70533e+31
-8.25316e+30,0.00374677,-8.25287e+30
0,0,0
0,0,0
-6.70556e+31,0.00594695,-6.70533e+31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1.45101e+32,-0.00154845,-1.45096e+32
-9.27016e+31,-0.00150127,-9.26984e+31
0,0,0
-7.97756e+30,8.95885e-05,-7.97729e+30
-7.63702e+30,0.000186185,-7.63675e+30
